Website,window.onload,Math.random,String.prototype.replace,document.createElement,document.addEventListener,String.prototype.concat,document.removeEventListener,String.prototype.charCodeAt,document.write,document.getElementById,document.cookie (get),String.prototype.search,Array.prototype.indexOf,document.getElementsByTagName,document.hasOwnProperty,document.elementFromPoint,String.fromCharCode,String.prototype.charAt,Math.log,window.eval,String.prototype.substring,window.Uint8Array,document.cookie (set),window.setInterval,window.Blob,window.URL.createObjectURL,window.atob,window.unescape,window.escape,HTMLCanvasElement.prototype.toDataURL,navigator.sendBeacon,window.URL.revokeObjectURL,Image,document.writeln,document.contains,document.getElementsByClassName,document.open,document.valueOf,document.getRootNode
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_thestranger_com/1a5dd3b0ab.html",1,0,0,0,1,43,1,8942,0,0,0,0,0,0,0,0,2146,0,0,0,379,384,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_thestranger_com/jquery-3.6.0.min.html",1,1,1,25,1,1,1,30027,0,0,0,0,0,0,0,0,7400,0,0,0,804,810,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_heinnie_com/quick-search.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_heinnie_com/klevu.html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_heinnie_com/google_analytics4-1c2b7be4d55eec47587da63febce263d4592b327.html",1,0,0,0,0,0,0,2047,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_heinnie_com/loader.html",1,1,48,1,0,0,0,0,0,0,0,1,2,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_heinnie_com/bodl-consent-eced236bd7d5d1675a7704c806ce0cb5b24e44fb.html",1,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_heinnie_com/theme-bundle.main.html",1,2,51,29,9,40,1,0,0,0,0,1,11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_heinnie_com/consent-manager-08633fe15aba542118c03f6d45457262fa9fac88.html",1,1,2,1,0,0,0,82794,0,0,0,0,0,0,0,0,5179,0,0,0,410,424,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_heinnie_com/wAIzeSbPGeEetk15MiqEoQ.html",1,0,0,0,0,0,0,110920,0,0,0,0,0,0,0,0,10139,0,0,0,1,41,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_heinnie_com/csrf-protection-header-5eeddd5de78d98d146ef4fd71b2aedce4161903e.html",1,0,0,0,1,0,0,1566,0,0,0,0,0,0,0,0,45,0,0,0,4,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_heinnie_com/consent-manager-config-0205627cb0b5544a157ee56e3da54f6932db237e.html",1,0,0,0,0,0,0,2137,0,0,1,0,0,0,0,0,10,0,0,0,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_heinnie_com/magiczoomplus.stencil.html",1,0,3,3,1,0,0,11713,0,0,0,0,0,3,0,0,1159,0,0,0,122,127,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_heinnie_com/tp.widget.bootstrap.min.html",1,0,0,0,1,0,0,8360,0,0,0,0,0,0,0,0,1984,0,0,0,130,134,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_heinnie_com/easyzoom.min.html",1,0,0,0,0,0,0,1102,0,0,0,0,0,0,0,0,38,0,0,0,4,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_heinnie_com/index.html",1,0,0,0,0,0,0,3481,0,0,0,0,0,0,0,0,206,0,0,0,17,21,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_heinnie_com/jquery-3.6.0.min.html",1,1,1,25,1,1,1,30027,0,0,0,0,0,0,0,0,7400,0,0,0,804,810,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_heinnie_com/theme-bundle.head_async.html",1,0,0,0,7,0,0,2881,0,0,0,0,0,0,0,0,202,0,0,0,25,29,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_heinnie_com/onsite.html",1,0,40,6,1,0,0,33393,0,0,0,0,0,0,0,0,12218,0,0,0,473,482,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_dartmouth_edu/dart_wrapper_full.html",1,0,0,0,0,0,0,1349,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_dartmouth_edu/jquery.min.html",1,1,1,32,1,1,1,34110,0,0,0,0,0,1,0,0,6540,5,0,0,649,656,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/supergorod_ru/theme.html",1,16,20,1,5,0,0,706,0,0,2,7,1,1,0,0,0,0,0,0,1,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/supergorod_ru/bootstrap.bundle.min.html",1,16,20,1,5,0,0,706,0,0,2,7,1,1,0,0,0,0,0,0,1,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/supergorod_ru/jquery.min.html",1,1,1,25,1,1,1,29952,0,0,0,0,0,0,0,0,7246,0,0,0,785,791,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_auntlee_com/js_RMNRFyRlLJIYpNDSuS1nwf-xI6GgXtzI-yBoTKC1eQQ.html",1,0,0,0,0,0,0,11562,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_auntlee_com/js_obFUyTbqtcoGQtszVI46l1_oD927PzlDtlr_ilpYBqE.html",1,0,0,0,0,0,0,6108,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_auntlee_com/js_oCVMDTeSNt-_QxknevWyf6yO5OzmME3AhRz3ggZgNtg.html",1,1,5,23,1,1,1,33836,0,0,0,0,1,2,0,0,6888,3,0,0,683,690,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_auntlee_com/js_RU5Gn1hNhIAPv1pKQEFmDv-Q-KtqelK6M8P5clytA3A.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_americansoccerprograms_com/tti.min.html",1,1,0,0,0,0,0,5859,0,0,0,0,0,0,0,0,355,0,0,0,40,43,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_americansoccerprograms_com/email-decode.min.html",1,0,0,1,0,0,0,945,0,0,0,0,0,0,0,0,85,0,0,0,7,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_moviesunlimited_com/ai.0.html",1,0,0,0,0,0,0,25432,0,0,0,0,0,0,0,0,2781,0,0,0,133,140,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_moviesunlimited_com/bootstrap.min.html",1,0,0,0,0,0,0,19562,0,0,0,0,0,0,0,0,53,0,0,0,2,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_moviesunlimited_com/banner.html",1,1,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_moviesunlimited_com/jquery-ui.min.html",1,0,0,0,0,0,0,94929,0,0,0,0,0,0,0,0,20,0,0,0,2,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_moviesunlimited_com/159078812.html",1,0,0,0,0,0,0,2861,0,0,1,0,0,0,0,0,214,0,0,0,30,32,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_moviesunlimited_com/jquery-migrate-3.0.0.min.html",1,0,0,0,0,0,0,4599,0,0,0,0,0,0,0,0,9,0,0,0,1,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_moviesunlimited_com/script.html",1,1,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_moviesunlimited_com/lozad.min.html",1,0,0,0,0,0,0,2153,0,0,0,0,0,0,0,0,35,0,0,0,4,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_moviesunlimited_com/zaius-min.html",1,1,0,0,1,2,1,43633,0,0,1,0,0,0,0,0,5283,0,0,0,454,463,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_moviesunlimited_com/jquery.min.html",1,1,1,19,1,1,1,28702,0,0,0,0,0,0,0,0,7078,0,0,0,773,779,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_ted_com/OtAutoBlock.html",1,0,0,0,0,0,0,19773,0,0,0,0,0,0,0,0,16284,0,0,0,1,14,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_ted_com/sxbja2Gjvub.html",1,0,0,0,0,0,0,106299,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_ted_com/p55HfXW__mM.html",1,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_ted_com/sgpu16iVbe7.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_ted_com/8_jT4I6znb5.html",1,0,0,0,0,0,0,25579,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_ted_com/9832.344c98980d6370bb.html",1,0,0,0,0,0,0,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_ted_com/gXjgh0DhgSH.html",1,0,0,0,0,0,0,3665,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_ted_com/212-46f97dcee272d2d4.html",1,0,0,0,0,0,0,4694,0,0,0,0,0,0,0,0,12,0,0,0,1,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_ted_com/6h3DjrWcoU8.html",1,0,0,0,0,0,0,179617,0,0,0,0,2,0,0,0,16986,0,0,0,1346,1367,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_ted_com/otSDKStub.html",1,0,0,0,0,0,0,9236,0,0,1,0,0,0,0,0,558,0,0,0,88,93,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_ted_com/spm.v1.min.html",1,0,0,0,0,0,0,32590,0,0,0,0,0,0,0,0,3712,0,0,0,593,473,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_maplelakemessenger_com/all.html",1,1,50,5,1,0,0,2256,0,2,0,0,30,3,0,0,988,0,0,0,117,120,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_maplelakemessenger_com/get.html",1,0,0,0,0,0,0,1021,0,0,0,0,0,0,0,0,76,0,0,0,3,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_maplelakemessenger_com/widgetSideBar.1.42.82.html",1,2,31,32,2,1,1,0,0,0,0,0,0,3,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_maplelakemessenger_com/analytics.html",1,0,0,0,0,0,0,28991,0,0,0,0,0,0,0,0,2604,0,0,0,439,445,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_spirit_of_metal_com/bootstrap.min.html",1,0,0,0,0,0,0,18349,0,0,0,0,0,0,0,0,53,0,0,0,2,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_spirit_of_metal_com/bootstrap3-typeahead.min.html",1,0,0,0,0,0,0,3169,0,0,0,0,0,0,0,0,41,0,0,0,4,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_spirit_of_metal_com/core.html",1,1,0,0,0,3,0,25188,0,0,0,0,0,0,0,0,1931,12,0,0,238,357,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_spirit_of_metal_com/owl.carousel.min.html",1,0,0,0,0,0,0,14941,0,0,0,0,0,0,0,0,204,0,0,0,33,38,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_spirit_of_metal_com/sweetalert2.min.html",1,0,1,1,0,0,0,12344,0,0,0,0,0,0,0,0,2863,0,0,0,116,122,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_spirit_of_metal_com/infinite-scroll.pkgd.min.html",1,0,1,1,1,0,0,8716,0,0,0,0,0,0,0,0,400,0,0,0,52,56,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_spirit_of_metal_com/jquery.min.html",1,1,1,22,1,1,1,28290,0,0,0,0,0,0,0,0,6368,0,0,0,687,693,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_areawidenews_com/jquery.clicker.html",1,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_areawidenews_com/gpt.html",1,5,0,0,0,0,0,61877,0,0,0,0,0,0,0,0,37750,0,0,0,223,248,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/wpm-public.p1.min.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/main-min.html",1,0,0,0,0,0,0,3825,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/frm.min.html",1,0,0,0,0,0,0,118194,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/core.min.html",1,0,0,0,0,0,0,5607,0,0,0,0,0,0,0,0,20,0,0,0,2,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/modernizr.html",1,0,4,1,0,0,0,4226,0,0,0,0,0,0,0,0,551,3,0,0,79,83,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/wp-consent-api-integration.min.html",1,0,0,0,2,0,0,296,0,0,0,0,0,0,0,0,63,0,0,0,3,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/wp-consent-api.min.html",1,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,12,0,0,0,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/search-filter-build.min.html",1,0,0,0,0,0,0,34637,0,0,0,0,0,0,0,0,239,0,0,0,21,28,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/order-attribution.min.html",1,0,0,0,0,0,0,1182,0,0,0,0,0,0,0,0,12,0,0,0,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/mentor-min.html",1,0,0,0,0,0,0,4790,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/chosen.jquery.min.html",1,0,0,0,0,0,0,7599,0,0,0,0,0,0,0,0,63,0,0,0,3,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/foundation-min.html",1,0,0,0,0,0,0,27242,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/datepicker.min.html",1,0,0,0,0,0,0,20511,0,0,0,0,0,0,0,0,20,0,0,0,2,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/hooks.min.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/favorites.min.html",1,0,0,0,0,0,0,8262,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/jquery-migrate.min.html",1,0,0,0,0,0,0,11363,0,0,0,0,0,0,0,0,9,0,0,0,1,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/js.cookie.min.html",1,0,0,0,0,0,0,769,0,0,0,0,0,0,0,0,35,0,0,0,4,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/sourcebuster.min.html",1,0,0,0,0,0,0,5919,0,0,0,0,0,0,0,0,432,0,0,0,43,48,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/woocommerce.min.html",1,0,0,0,0,0,0,3192,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/player.html",1,0,0,0,0,0,0,17871,0,0,0,0,0,0,0,0,2899,0,0,0,388,393,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/jquery.min.html",1,1,1,19,1,1,1,28797,0,0,0,0,0,0,0,0,7078,0,0,0,773,779,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/googlesitekit-consent-mode-3d6495dceaebc28bcca3.html",1,0,2,0,3,0,0,16485,0,0,0,0,0,0,0,0,10592,0,0,0,1346,1352,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/hu-banner.min.html",1,0,0,0,0,0,0,84176,0,0,0,0,0,0,0,0,3718,0,0,0,271,283,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_soccerspecific_com/jquery.blockUI.min.html",1,0,0,0,0,0,0,6347,0,0,0,0,0,0,0,0,20,0,0,0,2,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_ancientfaces_com/bootstrap.min.html",1,0,0,0,0,0,0,18790,0,0,0,0,0,0,0,0,162,0,0,0,6,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_ancientfaces_com/underscore-min.html",1,0,0,0,0,0,0,3110,0,0,0,0,0,0,0,0,153,0,0,0,23,27,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_ancientfaces_com/popper.min.html",1,0,0,0,0,0,0,9510,0,0,0,0,0,0,0,0,234,0,0,0,33,38,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_ancientfaces_com/jquery.min.html",1,1,1,22,1,1,1,28881,0,0,0,0,0,0,0,0,7093,0,0,0,773,779,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_ancientfaces_com/gpt.html",1,5,0,0,0,0,0,55603,0,0,0,0,0,0,0,0,31543,0,0,0,223,246,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_fastcompany_com/c.html",1,0,0,0,0,0,0,3187,0,1,1,0,0,0,0,0,352,0,0,0,16,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_sanremoballroom_com_au/square.html",1,1,34,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_sanremoballroom_com_au/redirect_method.html",1,0,0,0,0,0,0,934,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_sanremoballroom_com_au/bbs7myv.html",1,0,0,0,0,0,0,7383,0,0,0,0,0,0,0,0,198,0,0,0,29,34,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_sanremoballroom_com_au/wepay.min.html",1,36,0,0,0,0,0,12110,0,0,0,0,0,0,0,0,226,0,0,0,9,14,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_sanremoballroom_com_au/logs.b4ef678912bd95eb45be.bundle.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_sanremoballroom_com_au/video.78c625e89ab767d621c5.bundle.min.html",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_sanremoballroom_com_au/link-initialize.html",1,2,42,1,0,9,0,0,0,0,0,0,2,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"https://randomnameless.github.io/MaliciousJSDataset/wobfruscated/www_sanremoballroom_com_au/embed.min.html",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
